txn_id,razorpay_payment_id,timestamp,device_id,ip_address,agent_type,amount,amount_slab,payment_method,upi_app,bank,status,error_code,fraud_score,is_suspicious,has_upi_switching,switching_pct,has_high_velocity,velocity_count,hour_of_day,is_night_transaction,is_weekend,attempt_count,payment_method_enc,upi_app_enc,bank_enc,status_enc,amount_slab_enc,iso_anomaly,iso_risk_score,iso_flag,rule_flag
2417,pay_ENLHUCP1QC89S5,2025-12-24 16:07:37.149008,device_9232f5cb-0603-45,103.129.255.1,normal,1890.1,large,upi,PayZapp,PNB,success,NONE,27.0,False,True,81.56,False,0,16,0,0,246,0,3,6,1,0,1,-0.019381777391417,0,0
2416,pay_12WA5IEA3D23YZ,2025-12-24 16:07:26.728527,device_2992a97a-5813-43,103.42.239.243,normal,1090.68,large,upi,WhatsApp Pay,Kotak,success,NONE,22.0,False,True,88.93,False,0,16,0,0,255,0,6,5,1,0,1,-0.018973805725322923,0,0
2415,pay_AAPI859IP1G3NU,2025-12-24 16:07:17.400840,device_83ed4ecc-84b7-41,103.129.172.189,normal,26.74,small,upi,GPay,Canara,success,NONE,22.0,False,True,88.0,False,0,16,0,0,252,0,2,2,1,2,1,-0.045565017333767055,0,0
2414,pay_VE5URSC6RFURRX,2025-12-24 16:07:00.500968,device_9232f5cb-0603-45,103.129.255.1,normal,542.56,large,upi,WhatsApp Pay,Axis,success,NONE,27.0,False,True,81.89,False,0,16,0,0,245,0,6,0,1,0,-1,0.0019455765416930282,1,0
2413,pay_2PKKVEI1ZU1JO8,2025-12-24 16:06:33.312976,device_2992a97a-5813-43,103.42.239.243,normal,315.39,medium,upi,Paytm,Kotak,failed,INSUFFICIENT_FUNDS,22.0,False,True,88.89,False,0,16,0,0,254,0,4,5,0,1,1,-0.0334532962428552,0,0
2412,pay_9211UICLBMGKR8,2025-12-24 16:06:25.607475,device_9232f5cb-0603-45,103.129.255.1,normal,1566.62,large,upi,WhatsApp Pay,Canara,success,NONE,27.0,False,True,81.82,False,0,16,0,0,244,0,6,2,1,0,1,-0.006212265965287123,0,0
2411,pay_LV1WLKUWCS1HXY,2025-12-24 16:06:25.604614,device_83ed4ecc-84b7-41,103.129.172.189,normal,41.96,small,upi,WhatsApp Pay,Canara,failed,INSUFFICIENT_FUNDS,22.0,False,True,87.95,False,0,16,0,0,251,0,6,2,0,2,-1,0.017140999149738656,1,0
2410,pay_VRAC6BHP5FQUPP,2025-12-24 16:05:47.126876,device_83ed4ecc-84b7-41,103.129.172.189,normal,996.31,large,upi,BHIM,SBI,success,NONE,22.0,False,True,87.9,False,0,16,0,0,250,0,1,7,1,0,1,-0.014237190546712797,0,0
2409,pay_5C1RIOHL7UXIG1,2025-12-24 16:05:38.147524,device_9232f5cb-0603-45,103.129.255.1,normal,1973.4,large,upi,Paytm,BOB,success,NONE,27.0,False,True,81.74,False,0,16,0,0,243,0,4,1,1,0,1,-0.018645185271957354,0,0
2408,pay_ZW5Y5Q1PDOJN2H,2025-12-24 16:05:33.248196,device_2992a97a-5813-43,103.42.239.243,normal,534.88,large,upi,WhatsApp Pay,Kotak,success,NONE,22.0,False,True,88.84,False,0,16,0,0,253,0,6,5,1,0,1,-0.024092085786674544,0,0
2407,pay_MQZT0CSH511SNK,2025-12-24 16:05:02.582267,device_83ed4ecc-84b7-41,103.129.172.189,normal,1171.0,large,upi,Paytm,ICICI,success,NONE,22.0,False,True,88.26,False,0,16,0,0,249,0,4,4,1,0,1,-0.0469802877991794,0,0
2406,pay_D5BMSHV2VP2CG8,2025-12-24 16:05:00.032766,device_9232f5cb-0603-45,103.129.255.1,normal,21.64,small,upi,GPay,BOB,success,NONE,27.0,False,True,81.67,False,0,16,0,0,242,0,2,1,1,2,1,-0.03525795959077194,0,0
2405,pay_2GZN8EO6QCODOI,2025-12-24 16:04:53.220590,device_2992a97a-5813-43,103.42.239.243,normal,2424.42,very_large,upi,PayZapp,SBI,success,NONE,22.0,False,True,88.8,False,0,16,0,0,252,0,3,7,1,3,-1,0.02867600887648325,1,0
2404,pay_OTSL5I35SR3WL3,2025-12-24 16:04:16.832727,device_83ed4ecc-84b7-41,103.129.172.189,normal,438.83,medium,upi,Paytm,ICICI,failed,INSUFFICIENT_FUNDS,22.0,False,True,88.21,False,0,16,0,0,248,0,4,4,0,1,1,-0.03375005162542333,0,0
2403,pay_8VHSOB8G1EYP0Q,2025-12-24 16:04:13.412358,device_2992a97a-5813-43,103.42.239.243,normal,1431.75,large,upi,BHIM,PNB,success,NONE,22.0,False,True,88.76,False,0,16,0,0,251,0,1,6,1,0,1,-0.028660585049262943,0,0
2402,pay_WT97SNZBJYMOMB,2025-12-24 16:04:06.267988,device_9232f5cb-0603-45,103.129.255.1,normal,1346.51,large,upi,Amazon Pay,Kotak,success,NONE,27.0,False,True,81.59,False,0,16,0,0,241,0,0,5,1,0,1,-0.018369542653045134,0,0
2401,pay_8UFGSQG3XQOOGO,2025-12-24 16:03:39.094709,device_2992a97a-5813-43,103.42.239.243,normal,440.41,medium,upi,Paytm,Canara,success,NONE,22.0,False,True,88.71,False,0,16,0,0,250,0,4,2,1,1,1,-0.0625478754047809,0,0
2400,pay_39WRXOH8LKWT54,2025-12-24 16:03:24.916679,device_83ed4ecc-84b7-41,103.129.172.189,normal,392.7,medium,upi,GPay,BOB,success,NONE,22.0,False,True,88.16,False,0,16,0,0,247,0,2,1,1,1,1,-0.05372603281288191,0,0
2399,pay_784DNGQWTXE95E,2025-12-24 16:03:22.396311,device_9232f5cb-0603-45,103.129.255.1,normal,252.02,medium,upi,Paytm,BOB,success,NONE,27.0,False,True,81.51,False,0,16,0,0,240,0,4,1,1,1,1,-0.04809921585196297,0,0
2398,pay_MCH2U0BHYDP88H,2025-12-24 16:03:04.579135,device_2992a97a-5813-43,103.42.239.243,normal,1878.75,large,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.66,False,0,16,0,0,249,0,6,6,1,0,1,-0.0020972566208246057,0,0
2397,pay_OP3Z39N2VWF1PX,2025-12-24 16:02:32.719499,device_2992a97a-5813-43,103.42.239.243,normal,1946.76,large,upi,BHIM,Axis,success,NONE,22.0,False,True,88.62,False,0,16,0,0,248,0,1,0,1,0,1,-0.015291411384355524,0,0
2396,pay_POSEMXPFAAKNG3,2025-12-24 16:02:31.691704,device_9232f5cb-0603-45,103.129.255.1,normal,1862.55,large,upi,Amazon Pay,Axis,success,NONE,27.0,False,True,81.43,False,0,16,0,0,239,0,0,0,1,0,-1,0.002970829822184329,1,0
2395,pay_IKMDK47EX9SQRN,2025-12-24 16:02:29.737859,device_83ed4ecc-84b7-41,103.129.172.189,normal,6.42,small,upi,Paytm,Canara,failed,BAD_REQUEST_ERROR,22.0,False,True,88.11,False,0,16,0,0,246,0,4,2,0,2,1,-0.006638791960492552,0,0
2394,pay_MKYAIB0BAM9F12,2025-12-24 16:01:45.007412,device_2992a97a-5813-43,103.42.239.243,normal,483.74,medium,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.57,False,0,16,0,0,247,0,6,6,1,1,1,-0.03504055495874536,0,0
2393,pay_R3M8TWLOT11QZ7,2025-12-24 16:01:41.323319,device_9232f5cb-0603-45,103.129.255.1,normal,67.09,medium,upi,GPay,ICICI,success,NONE,27.0,False,True,81.36,False,0,16,0,0,238,0,2,4,1,1,1,-0.057203867612963255,0,0
2392,pay_G7DY2FF2CZXYO7,2025-12-24 16:01:31.017036,device_83ed4ecc-84b7-41,103.129.172.189,normal,468.99,medium,upi,PayZapp,Axis,failed,DEBIT_FAILED,22.0,False,True,88.07,False,0,16,0,0,245,0,3,0,0,1,1,-0.01852352652337419,0,0
2391,pay_LZWXFIHPKLLXEM,2025-12-24 16:01:12.326344,device_2992a97a-5813-43,103.42.239.243,normal,520.4,large,upi,PhonePe,Kotak,success,NONE,22.0,False,True,88.52,False,0,16,0,0,246,0,5,5,1,0,1,-0.039565837262701575,0,0
2390,pay_EQ1VLXAVLK4AOR,2025-12-24 16:00:56.833301,device_9232f5cb-0603-45,103.129.255.1,normal,17.19,small,upi,Paytm,Canara,success,NONE,27.0,False,True,81.7,False,0,16,0,0,237,0,4,2,1,2,1,-0.041789168110345165,0,0
2389,pay_NJUSQQP9WZJK0U,2025-12-24 16:00:46.436491,device_83ed4ecc-84b7-41,103.129.172.189,normal,266.77,medium,upi,PhonePe,PNB,success,NONE,22.0,False,True,88.02,False,0,16,0,0,244,0,5,6,1,1,1,-0.0529322351505519,0,0
2388,pay_IOOWTK789NYRV9,2025-12-24 16:00:23.747268,device_2992a97a-5813-43,103.42.239.243,normal,777.91,large,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,88.48,False,0,16,0,0,245,0,6,3,1,0,1,-0.030363730532025346,0,0
2387,pay_H49TSH65UN1L5T,2025-12-24 16:00:10.575937,device_9232f5cb-0603-45,103.129.255.1,normal,308.36,medium,upi,Paytm,PNB,success,NONE,22.0,False,True,81.62,False,0,16,0,0,236,0,4,6,1,1,1,-0.05131547352840127,0,0
2386,pay_1UKW6EFOXFHGIT,2025-12-24 16:00:00.784564,device_83ed4ecc-84b7-41,103.129.172.189,normal,523.59,large,upi,GPay,PNB,success,NONE,22.0,False,True,87.97,False,0,16,0,0,243,0,2,6,1,0,1,-0.0462952905441576,0,0
2385,pay_F3E66IIX85GXTN,2025-12-24 15:59:45.346359,device_2992a97a-5813-43,103.42.239.243,normal,1303.25,large,upi,Paytm,HDFC,success,NONE,22.0,False,True,88.43,False,0,15,0,0,244,0,4,3,1,0,1,-0.05075120981757886,0,0
2384,pay_P611NGM54Z69T0,2025-12-24 15:59:40.253926,device_9232f5cb-0603-45,103.129.255.1,normal,363.21,medium,upi,Amazon Pay,Axis,failed,DEBIT_FAILED,22.0,False,True,81.55,False,0,15,0,0,235,0,0,0,0,1,-1,0.0009989574763239473,1,0
2383,pay_VBMK4O4Y5Y4CLV,2025-12-24 15:59:09.644272,device_83ed4ecc-84b7-41,103.129.172.189,normal,3539.49,very_large,upi,BHIM,HDFC,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,87.92,False,0,15,0,0,242,0,1,3,0,3,-1,0.05448735203820476,1,0
2382,pay_K3BK231N022QVA,2025-12-24 15:59:02.601216,device_2992a97a-5813-43,103.42.239.243,normal,1.75,small,upi,GPay,Canara,success,NONE,22.0,False,True,88.38,False,0,15,0,0,243,0,2,2,1,2,1,-0.04656794819892196,0,0
2381,pay_UYVRGJK83I0G5P,2025-12-24 15:58:43.990763,device_9232f5cb-0603-45,103.129.255.1,normal,1005.75,large,upi,Paytm,HDFC,failed,GATEWAY_ERROR,22.0,False,True,81.47,False,0,15,0,0,234,0,4,3,0,0,1,-0.007153420877239358,0,0
2380,pay_AOEZGQZDA6X1RN,2025-12-24 15:58:12.519523,device_83ed4ecc-84b7-41,103.129.172.189,normal,285.23,medium,upi,PayZapp,BOB,success,NONE,22.0,False,True,87.87,False,0,15,0,0,241,0,3,1,1,1,1,-0.060856154155266684,0,0
2379,pay_3WUZLQWDTFRJZ9,2025-12-24 15:58:08.582485,device_2992a97a-5813-43,103.42.239.243,normal,19.76,small,upi,Paytm,Canara,success,NONE,22.0,False,True,88.33,False,0,15,0,0,242,0,4,2,1,2,1,-0.047742600570152005,0,0
2378,pay_9398J9DE61P9D2,2025-12-24 15:57:54.731270,device_9232f5cb-0603-45,103.129.255.1,normal,1133.05,large,upi,WhatsApp Pay,Axis,success,NONE,22.0,False,True,81.39,False,0,15,0,0,233,0,6,0,1,0,-1,0.006220914903832364,1,0
2377,pay_UTX9LHQ4148QIB,2025-12-24 15:57:34.684020,device_83ed4ecc-84b7-41,103.129.172.189,normal,116.62,medium,upi,Paytm,HDFC,failed,BAD_REQUEST_ERROR,22.0,False,True,87.82,False,0,15,0,0,240,0,4,3,0,1,1,-0.03505356513704261,0,0
2376,pay_CPAYXEC7VCZJ9V,2025-12-24 15:57:14.832357,device_9232f5cb-0603-45,103.129.255.1,normal,635.26,large,upi,BHIM,ICICI,success,NONE,22.0,False,True,81.3,False,0,15,0,0,232,0,1,4,1,0,1,-0.03183465148807085,0,0
2375,pay_FR7187X1OWWHCF,2025-12-24 15:57:14.104216,device_2992a97a-5813-43,103.42.239.243,normal,259.89,medium,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,88.7,False,0,15,0,0,241,0,6,3,1,1,1,-0.047795384494594084,0,0
2374,pay_S98LQUG1ZO2C05,2025-12-24 15:56:40.454134,device_83ed4ecc-84b7-41,103.129.172.189,normal,493.37,medium,upi,GPay,Kotak,success,NONE,22.0,False,True,87.76,False,0,15,0,0,239,0,2,5,1,1,1,-0.06986429061132893,0,0
2373,pay_M6QDKNQP5JWVE0,2025-12-24 15:56:29.427559,device_9232f5cb-0603-45,103.129.255.1,normal,1281.7,large,upi,PayZapp,BOB,failed,INSUFFICIENT_FUNDS,22.0,False,True,81.22,False,0,15,0,0,231,0,3,1,0,0,-1,0.007236814604063779,1,0
2372,pay_LGGFE6N0SUD6I3,2025-12-24 15:56:18.183858,device_2992a97a-5813-43,103.42.239.243,normal,550.69,large,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.66,False,0,15,0,0,240,0,6,6,1,0,1,-0.019430453396220626,0,0
2371,pay_MUY0TEQ3OCK4CX,2025-12-24 15:56:01.228230,device_83ed4ecc-84b7-41,103.129.172.189,normal,1430.89,large,upi,BHIM,ICICI,success,NONE,22.0,False,True,87.71,False,0,15,0,0,238,0,1,4,1,0,1,-0.035145885780062835,0,0
2370,pay_4W09G3SPM3F42R,2025-12-24 15:55:48.366881,device_9232f5cb-0603-45,103.129.255.1,normal,1849.25,large,upi,Amazon Pay,PNB,failed,DEBIT_FAILED,22.0,False,True,81.14,False,0,15,0,0,230,0,0,6,0,0,-1,0.03699875508832062,1,0
2369,pay_MMQQ5T3PN49J1N,2025-12-24 15:55:40.003525,device_2992a97a-5813-43,103.42.239.243,normal,574.56,large,upi,Paytm,Axis,success,NONE,22.0,False,True,88.61,False,0,15,0,0,239,0,4,0,1,0,1,-0.03362706294215034,0,0
2368,pay_P7WOGBDZUU0LGC,2025-12-24 15:55:09.276405,device_83ed4ecc-84b7-41,103.129.172.189,normal,194.74,medium,upi,GPay,PNB,success,NONE,22.0,False,True,87.66,False,0,15,0,0,237,0,2,6,1,1,1,-0.06526529348167459,0,0
2367,pay_UMLNNAPSOSHZ61,2025-12-24 15:55:06.291106,device_9232f5cb-0603-45,103.129.255.1,normal,43.61,small,upi,GPay,SBI,success,NONE,22.0,False,True,81.06,False,0,15,0,0,229,0,2,7,1,2,1,-0.024263407246964852,0,0
2366,pay_RGWMOOFBMH1XR0,2025-12-24 15:54:52.810632,device_2992a97a-5813-43,103.42.239.243,normal,109.27,medium,upi,Amazon Pay,Axis,success,NONE,22.0,False,True,88.56,False,0,15,0,0,238,0,0,0,1,1,1,-0.029974726205844515,0,0
2365,pay_7SGWK0W96F275P,2025-12-24 15:54:37.295943,device_83ed4ecc-84b7-41,103.129.172.189,normal,163.82,medium,upi,BHIM,PNB,success,NONE,22.0,False,True,87.61,False,0,15,0,0,236,0,1,6,1,1,1,-0.05744538949212419,0,0
2364,pay_CSFQ3UGFNWGEKA,2025-12-24 15:54:31.741373,device_9232f5cb-0603-45,103.129.255.1,normal,131.3,medium,upi,Amazon Pay,Kotak,success,NONE,22.0,False,True,81.42,False,0,15,0,0,228,0,0,5,1,1,1,-0.049737049964697855,0,0
2363,pay_5P8TPHCD1Q80IJ,2025-12-24 15:54:11.096468,device_2992a97a-5813-43,103.42.239.243,normal,2.26,small,upi,PayZapp,PNB,success,NONE,22.0,False,True,88.51,False,0,15,0,0,237,0,3,6,1,2,1,-0.047287601715894745,0,0
2362,pay_ZSAYV8S8MJJUJ5,2025-12-24 15:53:53.317633,device_83ed4ecc-84b7-41,103.129.172.189,normal,147.44,medium,upi,PayZapp,Kotak,success,NONE,22.0,False,True,87.55,False,0,15,0,0,235,0,3,5,1,1,1,-0.07165504777253229,0,0
2361,pay_X5QZQTWMN03BOW,2025-12-24 15:53:47.017654,device_9232f5cb-0603-45,103.129.255.1,normal,177.99,medium,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,81.33,False,0,15,0,0,227,0,0,7,1,1,1,-0.02793797702326639,0,0
2360,pay_OAJ04LBMKLZ5RD,2025-12-24 15:53:24.893537,device_2992a97a-5813-43,103.42.239.243,normal,25.83,small,upi,Amazon Pay,HDFC,success,NONE,22.0,False,True,88.46,False,0,15,0,0,236,0,0,3,1,2,1,-0.0356433842637619,0,0
2359,pay_TOQLJJ6L0LKP8L,2025-12-24 15:53:17.770874,device_83ed4ecc-84b7-41,103.129.172.189,normal,1528.52,large,upi,GPay,Axis,success,NONE,22.0,False,True,87.5,False,0,15,0,0,234,0,2,0,1,0,1,-0.021087662083615233,0,0
2358,pay_MELV87YCKEX1EU,2025-12-24 15:52:58.829218,device_9232f5cb-0603-45,103.129.255.1,normal,199.94,medium,upi,GPay,SBI,success,NONE,22.0,False,True,81.25,False,0,15,0,0,226,0,2,7,1,1,1,-0.04836449596546921,0,0
2357,pay_N3S9RNB3G89840,2025-12-24 15:52:35.955566,device_2992a97a-5813-43,103.42.239.243,normal,3227.13,very_large,upi,BHIM,Kotak,success,NONE,22.0,False,True,88.41,False,0,15,0,0,235,0,1,5,1,3,-1,0.02521283262461671,1,0
2356,pay_S8RNZDBJFYW878,2025-12-24 15:52:32.865247,device_83ed4ecc-84b7-41,103.129.172.189,normal,2586.22,very_large,upi,PhonePe,Axis,failed,DEBIT_FAILED,22.0,False,True,87.45,False,0,15,0,0,233,0,5,0,0,3,-1,0.061470568078266674,1,0
2355,pay_WVDL7EF8N23BXF,2025-12-24 15:52:00.171112,device_83ed4ecc-84b7-41,103.129.172.189,normal,4605.55,very_large,upi,Amazon Pay,Canara,success,NONE,22.0,False,True,87.39,False,0,15,0,0,232,0,0,2,1,3,-1,0.05540939314003235,1,0
2354,pay_SFSPAGM7C7D342,2025-12-24 15:51:59.333167,device_9232f5cb-0603-45,103.129.255.1,normal,22.92,small,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,81.17,False,0,15,0,0,225,0,6,6,1,2,1,-0.012316686610190919,0,0
2353,pay_PQVAMAJGBSTWWD,2025-12-24 15:51:36.629800,device_2992a97a-5813-43,103.42.239.243,normal,229.4,medium,upi,Paytm,Axis,success,NONE,22.0,False,True,88.36,False,0,15,0,0,234,0,4,0,1,1,1,-0.049267008898305376,0,0
2352,pay_VEKJOFH6N1CQU5,2025-12-24 15:51:27.944972,device_9232f5cb-0603-45,103.129.255.1,normal,73.97,medium,upi,PayZapp,PNB,failed,GATEWAY_ERROR,22.0,False,True,81.08,False,0,15,0,0,224,0,3,6,0,1,1,-0.036714393870319606,0,0
2351,pay_DY4EBBAHXKFCT4,2025-12-24 15:51:14.499105,device_83ed4ecc-84b7-41,103.129.172.189,normal,252.17,medium,upi,GPay,SBI,success,NONE,22.0,False,True,87.34,False,0,15,0,0,231,0,2,7,1,1,1,-0.059638751865706274,0,0
2350,pay_Q34SC1LRVXJU3X,2025-12-24 15:50:47.792761,device_2992a97a-5813-43,103.42.239.243,normal,4603.51,very_large,upi,Amazon Pay,SBI,failed,TRANSACTION_DECLINED,22.0,False,True,88.31,False,0,15,0,0,233,0,0,7,0,3,-1,0.08387671933663754,1,0
2349,pay_DX7NXQ526DU5PV,2025-12-24 15:50:29.493223,device_9232f5cb-0603-45,103.129.255.1,normal,1857.35,large,upi,PhonePe,Axis,success,NONE,22.0,False,True,81.45,False,0,15,0,0,223,0,5,0,1,0,1,-0.008998744593943342,0,0
2348,pay_HXMNN32EWJNZ0B,2025-12-24 15:50:15.760192,device_83ed4ecc-84b7-41,103.129.172.189,normal,856.96,large,upi,PayZapp,HDFC,success,NONE,22.0,False,True,87.28,False,0,15,0,0,230,0,3,3,1,0,1,-0.0550178609491625,0,0
2347,pay_SS5FEM2JHCXMW0,2025-12-24 15:49:52.164918,device_2992a97a-5813-43,103.42.239.243,normal,16.11,small,upi,PayZapp,HDFC,success,NONE,22.0,False,True,88.26,False,0,15,0,0,232,0,3,3,1,2,1,-0.057790852682277793,0,0
2346,pay_97GW1F0Z6XVWHC,2025-12-24 15:49:49.904486,device_9232f5cb-0603-45,103.129.255.1,normal,1633.29,large,upi,PhonePe,SBI,success,NONE,22.0,False,True,81.36,False,0,15,0,0,222,0,5,7,1,0,-1,0.004999082553805212,1,0
2345,pay_K3PGNX2D785R07,2025-12-24 15:49:35.392944,device_83ed4ecc-84b7-41,103.129.172.189,normal,301.17,medium,upi,PhonePe,Kotak,success,NONE,22.0,False,True,87.22,False,0,15,0,0,229,0,5,5,1,1,1,-0.0650672504670109,0,0
2344,pay_T07MXXW3IXR8IG,2025-12-24 15:49:19.860354,device_2992a97a-5813-43,103.42.239.243,normal,371.06,medium,upi,Paytm,ICICI,success,NONE,22.0,False,True,88.21,False,0,15,0,0,231,0,4,4,1,1,1,-0.07430649056049926,0,0
2343,pay_HOW6UEGO3SBNSY,2025-12-24 15:49:18.888406,device_9232f5cb-0603-45,103.129.255.1,normal,2761.04,very_large,upi,GPay,Canara,success,NONE,22.0,False,True,81.28,False,0,15,0,0,221,0,2,2,1,3,-1,0.0238890520534214,1,0
2342,pay_U9AMZBH2T25DLX,2025-12-24 15:48:40.209070,device_9232f5cb-0603-45,103.129.255.1,normal,2789.1,very_large,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,81.19,False,0,15,0,0,220,0,0,4,1,3,-1,0.02759286608526823,1,0
2341,pay_K033L3FOE2WPM1,2025-12-24 15:48:35.361432,device_83ed4ecc-84b7-41,103.129.172.189,normal,37.42,small,upi,GPay,PNB,success,NONE,22.0,False,True,87.17,False,0,15,0,0,228,0,2,6,1,2,1,-0.05067042924755538,0,0
2340,pay_GFOJVE2X144KF4,2025-12-24 15:48:25.000677,device_2992a97a-5813-43,103.42.239.243,normal,805.84,large,upi,PhonePe,PNB,success,NONE,22.0,False,True,88.16,False,0,15,0,0,230,0,5,6,1,0,1,-0.03176713155331312,0,0
2339,pay_H2FH2RAF1N7VPH,2025-12-24 15:48:03.651375,device_83ed4ecc-84b7-41,103.129.172.189,normal,484.9,medium,upi,WhatsApp Pay,SBI,success,NONE,22.0,False,True,87.11,False,0,15,0,0,227,0,6,7,1,1,1,-0.02481286825699669,0,0
2338,pay_9H49PZP4SO852C,2025-12-24 15:47:49.918084,device_9232f5cb-0603-45,103.129.255.1,normal,4267.65,very_large,upi,Paytm,ICICI,success,NONE,22.0,False,True,81.11,False,0,15,0,0,219,0,4,4,1,3,-1,0.031108768105168383,1,0
2337,pay_X00IXWS2EQP520,2025-12-24 15:47:48.977053,device_2992a97a-5813-43,103.42.239.243,normal,253.75,medium,upi,Paytm,SBI,success,NONE,22.0,False,True,88.11,False,0,15,0,0,229,0,4,7,1,1,1,-0.053483390685921006,0,0
2336,pay_4Q7WXR7K8EBCQW,2025-12-24 15:47:05.475660,device_83ed4ecc-84b7-41,103.129.172.189,normal,354.21,medium,upi,GPay,HDFC,success,NONE,22.0,False,True,87.05,False,0,15,0,0,226,0,2,3,1,1,1,-0.0760456235172321,0,0
2335,pay_YK65WZI23MC11Z,2025-12-24 15:47:04.768045,device_9232f5cb-0603-45,103.129.255.1,normal,216.52,medium,upi,PhonePe,Kotak,success,NONE,22.0,False,True,81.48,False,0,15,0,0,218,0,5,5,1,1,1,-0.06265206694164777,0,0
2334,pay_1W5ECHKWWI9JNH,2025-12-24 15:46:50.226798,device_2992a97a-5813-43,103.42.239.243,normal,1519.6,large,upi,BHIM,BOB,success,NONE,22.0,False,True,88.05,False,0,15,0,0,228,0,1,1,1,0,1,-0.028629760524774617,0,0
2333,pay_1IPCCW9AW6SEEW,2025-12-24 15:46:28.472516,device_83ed4ecc-84b7-41,103.129.172.189,normal,80.36,medium,upi,Paytm,Axis,success,NONE,22.0,False,True,87.0,False,0,15,0,0,225,0,4,0,1,1,1,-0.047614233287396335,0,0
2332,pay_LET1R4NMRKVRJV,2025-12-24 15:46:19.565279,device_2992a97a-5813-43,103.42.239.243,normal,1796.57,large,upi,PhonePe,Kotak,success,NONE,22.0,False,True,88.0,False,0,15,0,0,227,0,5,5,1,0,1,-0.027045946982785063,0,0
2331,pay_M0CLQHHDXEEWTH,2025-12-24 15:46:12.528135,device_9232f5cb-0603-45,103.129.255.1,normal,313.96,medium,upi,PhonePe,Axis,success,NONE,22.0,False,True,81.4,False,0,15,0,0,217,0,5,0,1,1,1,-0.04029380214382161,0,0
2330,pay_R7P9912F4ZP7DD,2025-12-24 15:45:49.903152,device_83ed4ecc-84b7-41,103.129.172.189,normal,1753.58,large,upi,BHIM,Kotak,success,NONE,22.0,False,True,86.94,False,0,15,0,0,224,0,1,5,1,0,1,-0.03276787364069089,0,0
2329,pay_PXQO1IQDX9290T,2025-12-24 15:45:45.829197,device_2992a97a-5813-43,103.42.239.243,normal,247.02,medium,upi,GPay,Axis,success,NONE,22.0,False,True,87.95,False,0,15,0,0,226,0,2,0,1,1,1,-0.05290703910464789,0,0
2328,pay_IBT3MU0KVAMQXD,2025-12-24 15:45:22.106205,device_9232f5cb-0603-45,103.129.255.1,normal,1448.53,large,upi,BHIM,PNB,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,81.31,False,0,15,0,0,216,0,1,6,0,0,-1,0.010999296763068656,1,0
2327,pay_U44H003WQUN3ZE,2025-12-24 15:45:05.453974,device_2992a97a-5813-43,103.42.239.243,normal,4363.55,very_large,upi,BHIM,Axis,success,NONE,22.0,False,True,88.34,False,0,15,0,0,225,0,1,0,1,3,-1,0.056484421896363046,1,0
2326,pay_3WV8QQLCWG8299,2025-12-24 15:44:53.336853,device_83ed4ecc-84b7-41,103.129.172.189,normal,701.81,large,upi,PhonePe,HDFC,failed,TRANSACTION_DECLINED,22.0,False,True,87.33,False,0,15,0,0,223,0,5,3,0,0,1,-0.011677985666083246,0,0
2325,pay_YGWULI9M51W5W4,2025-12-24 15:44:40.039144,device_9232f5cb-0603-45,103.129.255.1,normal,8.47,small,upi,Amazon Pay,PNB,success,NONE,22.0,False,True,81.22,False,0,15,0,0,215,0,0,6,1,2,1,-0.029085893953034292,0,0
2324,pay_I80W32P0T8TXCM,2025-12-24 15:44:20.107498,device_83ed4ecc-84b7-41,103.129.172.189,normal,2203.3,very_large,upi,PhonePe,HDFC,success,NONE,22.0,False,True,87.27,False,0,15,0,0,222,0,5,3,1,3,1,-0.004262333566756871,0,0
2323,pay_TWM2PSD8X1L1VU,2025-12-24 15:44:17.246514,device_2992a97a-5813-43,103.42.239.243,normal,4753.15,very_large,upi,BHIM,SBI,failed,INSUFFICIENT_FUNDS,22.0,False,True,88.29,False,0,15,0,0,224,0,1,7,0,3,-1,0.0756876566574548,1,0
2322,pay_0MSH5I1OY6AF5X,2025-12-24 15:43:47.262035,device_9232f5cb-0603-45,103.129.255.1,normal,871.91,large,upi,PayZapp,PNB,failed,GATEWAY_ERROR,22.0,False,True,81.6,False,0,15,0,0,214,0,3,6,0,0,1,-0.016669099177851088,0,0
2321,pay_ME2SVW8Z75B8P9,2025-12-24 15:43:33.159445,device_2992a97a-5813-43,103.42.239.243,normal,1638.78,large,upi,Amazon Pay,HDFC,success,NONE,22.0,False,True,88.24,False,0,15,0,0,223,0,0,3,1,0,1,-0.025451545028013278,0,0
2320,pay_LT1NXVML0KICXC,2025-12-24 15:43:25.172056,device_83ed4ecc-84b7-41,103.129.172.189,normal,761.74,large,upi,WhatsApp Pay,SBI,success,NONE,22.0,False,True,87.21,False,0,15,0,0,221,0,6,7,1,0,1,-0.0027936985789135393,0,0
