txn_id,razorpay_payment_id,timestamp,device_id,ip_address,agent_type,amount,amount_slab,payment_method,upi_app,bank,status,error_code,fraud_score,is_suspicious,has_upi_switching,switching_pct,has_high_velocity,velocity_count,hour_of_day,is_night_transaction,is_weekend,attempt_count
2472,pay_D3Q14TY257OFWD,2025-12-24 16:20:45.684676,device_83ed4ecc-84b7-41,103.129.172.189,normal,84.89,medium,upi,WhatsApp Pay,BOB,success,NONE,22.0,False,True,86.99,False,0,16,False,False,271
2471,pay_5ZEKAC7728RAMY,2025-12-24 16:20:37.522510,device_2992a97a-5813-43,103.42.239.243,normal,48.46,small,upi,PhonePe,ICICI,success,NONE,22.0,False,True,89.67,False,0,16,False,False,273
2470,pay_7A8PSM7OWG1PSN,2025-12-24 16:20:28.099135,device_9232f5cb-0603-45,103.129.255.1,normal,638.71,large,upi,BHIM,BOB,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,82.06,False,0,16,False,False,264
2469,pay_1C97NIO15SBKOU,2025-12-24 16:20:00.908357,device_2992a97a-5813-43,103.42.239.243,normal,7.22,small,upi,PhonePe,Axis,success,NONE,22.0,False,True,89.63,False,0,16,False,False,272
2468,pay_JCMMT8M6WY9CRT,2025-12-24 16:19:50.501298,device_83ed4ecc-84b7-41,103.129.172.189,normal,106.54,medium,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,86.94,False,0,16,False,False,270
2467,pay_UW4BWWDHU6Z7KH,2025-12-24 16:19:46.409982,device_9232f5cb-0603-45,103.129.255.1,normal,3349.2,very_large,upi,GPay,BOB,failed,BAD_REQUEST_ERROR,22.0,False,True,81.99,False,0,16,False,False,263
2466,pay_5QYW2L9GNO85ER,2025-12-24 16:19:20.319533,device_2992a97a-5813-43,103.42.239.243,normal,236.63,medium,upi,BHIM,BOB,success,NONE,22.0,False,True,89.59,False,0,16,False,False,271
2465,pay_LTCQ1RUQ0T4CU5,2025-12-24 16:19:20.168155,device_83ed4ecc-84b7-41,103.129.172.189,normal,25.17,small,upi,PhonePe,Axis,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,86.89,False,0,16,False,False,269
2464,pay_2B48MFGSUBZKHF,2025-12-24 16:18:48.929428,device_9232f5cb-0603-45,103.129.255.1,normal,169.37,medium,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,81.92,False,0,16,False,False,262
2463,pay_JDJ8GMD5AQ61SV,2025-12-24 16:18:33.015756,device_2992a97a-5813-43,103.42.239.243,normal,58.2,medium,upi,PayZapp,Axis,success,NONE,22.0,False,True,89.55,False,0,16,False,False,270
2462,pay_RCJ6ZDGSMVCKZS,2025-12-24 16:18:28.572066,device_83ed4ecc-84b7-41,103.129.172.189,normal,412.11,medium,upi,Amazon Pay,BOB,success,NONE,22.0,False,True,86.84,False,0,16,False,False,268
2461,pay_GS6APUSRQDS1DE,2025-12-24 16:18:02.378455,device_9232f5cb-0603-45,103.129.255.1,normal,1680.65,large,upi,PhonePe,SBI,success,NONE,22.0,False,True,81.85,False,0,16,False,False,261
2460,pay_WJQZIG0Q8FSTFS,2025-12-24 16:18:01.684369,device_2992a97a-5813-43,103.42.239.243,normal,1416.66,large,upi,GPay,SBI,failed,DEBIT_FAILED,22.0,False,True,89.51,False,0,16,False,False,269
2459,pay_MY8K7SS0UIG5H7,2025-12-24 16:17:34.191927,device_83ed4ecc-84b7-41,103.129.172.189,normal,13.19,small,upi,WhatsApp Pay,Axis,success,NONE,22.0,False,True,86.79,False,0,16,False,False,267
2458,pay_TUWUJAITSX0FZA,2025-12-24 16:17:19.499531,device_2992a97a-5813-43,103.42.239.243,normal,360.58,medium,upi,BHIM,BOB,success,NONE,22.0,False,True,89.47,False,0,16,False,False,268
2457,pay_UNN9HU3XGM2NMX,2025-12-24 16:17:06.674682,device_9232f5cb-0603-45,103.129.255.1,normal,1242.04,large,upi,WhatsApp Pay,ICICI,success,NONE,22.0,False,True,81.78,False,0,16,False,False,260
2456,pay_DKDCP6XJ6ZCUHS,2025-12-24 16:16:56.087134,device_83ed4ecc-84b7-41,103.129.172.189,normal,482.21,medium,upi,Amazon Pay,Axis,success,NONE,22.0,False,True,86.74,False,0,16,False,False,266
2455,pay_8WK43BA8133PGD,2025-12-24 16:16:22.957399,device_83ed4ecc-84b7-41,103.129.172.189,normal,60.05,medium,upi,WhatsApp Pay,Kotak,failed,TRANSACTION_DECLINED,22.0,False,True,86.69,False,0,16,False,False,265
2454,pay_Z6SRXU1ESLRQWJ,2025-12-24 16:16:20.554708,device_2992a97a-5813-43,103.42.239.243,normal,10.7,small,upi,GPay,HDFC,success,NONE,22.0,False,True,89.43,False,0,16,False,False,267
2453,pay_Y5QVY6F1UGZ1KF,2025-12-24 16:16:10.944819,device_9232f5cb-0603-45,103.129.255.1,normal,143.73,medium,upi,BHIM,HDFC,success,NONE,22.0,False,True,81.71,False,0,16,False,False,259
2452,pay_9C3BPRVJKJZQ1U,2025-12-24 16:15:42.337163,device_83ed4ecc-84b7-41,103.129.172.189,normal,331.49,medium,upi,BHIM,HDFC,success,NONE,22.0,False,True,87.02,False,0,16,False,False,264
2451,pay_KOPZMHAU5MA1DD,2025-12-24 16:15:40.935085,device_2992a97a-5813-43,103.42.239.243,normal,683.54,large,upi,WhatsApp Pay,Canara,success,NONE,22.0,False,True,89.39,False,0,16,False,False,266
2450,pay_31KH1EVMF61PE9,2025-12-24 16:15:37.787058,device_9232f5cb-0603-45,103.129.255.1,normal,18.7,small,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,82.03,False,0,16,False,False,258
2449,pay_EEQ9N4UOZ9344W,2025-12-24 16:15:06.915560,device_9232f5cb-0603-45,103.129.255.1,normal,1880.25,large,upi,Amazon Pay,Axis,failed,INSUFFICIENT_FUNDS,22.0,False,True,81.96,False,0,16,False,False,257
2448,pay_VCF1OE7E8MM39X,2025-12-24 16:15:06.817466,device_83ed4ecc-84b7-41,103.129.172.189,normal,80.27,medium,upi,BHIM,ICICI,success,NONE,22.0,False,True,87.36,False,0,16,False,False,263
2447,pay_CAPN4M0KQBF9X2,2025-12-24 16:14:57.121473,device_2992a97a-5813-43,103.42.239.243,normal,386.79,medium,upi,PhonePe,ICICI,success,NONE,22.0,False,True,89.35,False,0,16,False,False,265
2446,pay_BOZU4ON7P4UC2A,2025-12-24 16:14:25.826775,device_2992a97a-5813-43,103.42.239.243,normal,3628.81,very_large,upi,WhatsApp Pay,Canara,failed,GATEWAY_ERROR,22.0,False,True,89.31,False,0,16,False,False,264
2445,pay_ZK722Z9SZY0RM0,2025-12-24 16:14:24.629999,device_83ed4ecc-84b7-41,103.129.172.189,normal,818.19,large,upi,BHIM,PNB,failed,TRANSACTION_DECLINED,22.0,False,True,87.69,False,0,16,False,False,262
2444,pay_FTW5J5WJV5P4S1,2025-12-24 16:14:20.069741,device_9232f5cb-0603-45,103.129.255.1,normal,456.82,medium,upi,PayZapp,Axis,success,NONE,22.0,False,True,81.89,False,0,16,False,False,256
2443,pay_VUZ54VM3W8VCQY,2025-12-24 16:13:47.489350,device_83ed4ecc-84b7-41,103.129.172.189,normal,443.05,medium,upi,BHIM,BOB,failed,INSUFFICIENT_FUNDS,22.0,False,True,87.64,False,0,16,False,False,261
2442,pay_QTN9KNDP6LYPDS,2025-12-24 16:13:41.010283,device_2992a97a-5813-43,103.42.239.243,normal,1.27,small,upi,Paytm,HDFC,success,NONE,22.0,False,True,89.27,False,0,16,False,False,263
2441,pay_AE984QOGXGMOEP,2025-12-24 16:13:22.683006,device_9232f5cb-0603-45,103.129.255.1,normal,502.83,large,upi,BHIM,Kotak,success,NONE,22.0,False,True,81.82,False,0,16,False,False,255
2440,pay_T9E42ITN6MSS82,2025-12-24 16:12:54.554722,device_83ed4ecc-84b7-41,103.129.172.189,normal,3097.64,very_large,upi,PhonePe,HDFC,success,NONE,22.0,False,True,87.6,False,0,16,False,False,260
2439,pay_HKB9SXZBVE83X1,2025-12-24 16:12:51.815470,device_2992a97a-5813-43,103.42.239.243,normal,28.49,small,upi,PayZapp,Kotak,success,NONE,22.0,False,True,89.23,False,0,16,False,False,262
2438,pay_GG0IM05PVFPPCA,2025-12-24 16:12:51.303350,device_9232f5cb-0603-45,103.129.255.1,normal,46.3,small,upi,WhatsApp Pay,PNB,success,NONE,27.0,False,True,81.75,False,0,16,False,False,254
2437,pay_GADAN9NHZLF68B,2025-12-24 16:12:24.099215,device_83ed4ecc-84b7-41,103.129.172.189,normal,1208.64,large,upi,BHIM,Kotak,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,87.55,False,0,16,False,False,259
2436,pay_VID0A64WTM6T4Z,2025-12-24 16:12:04.619485,device_2992a97a-5813-43,103.42.239.243,normal,30.51,small,upi,BHIM,Axis,success,NONE,22.0,False,True,89.19,False,0,16,False,False,261
2435,pay_7YVKQEDGA31GKF,2025-12-24 16:11:59.094808,device_9232f5cb-0603-45,103.129.255.1,normal,325.38,medium,upi,Paytm,ICICI,success,NONE,27.0,False,True,81.67,False,0,16,False,False,253
2434,pay_1R7G005G2WDY91,2025-12-24 16:11:45.545486,device_83ed4ecc-84b7-41,103.129.172.189,normal,104.55,medium,upi,WhatsApp Pay,BOB,success,NONE,22.0,False,True,87.89,False,0,16,False,False,258
2433,pay_7SQG2HAQ2CDQCR,2025-12-24 16:11:27.556373,device_2992a97a-5813-43,103.42.239.243,normal,1244.5,large,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,89.15,False,0,16,False,False,260
2432,pay_231MOAKNSUHVVN,2025-12-24 16:11:15.495894,device_9232f5cb-0603-45,103.129.255.1,normal,2920.01,very_large,upi,Amazon Pay,SBI,success,NONE,27.0,False,True,81.6,False,0,16,False,False,252
2431,pay_HDTNNC01P6W87G,2025-12-24 16:10:58.654458,device_83ed4ecc-84b7-41,103.129.172.189,normal,233.52,medium,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,87.84,False,0,16,False,False,257
2430,pay_H38N0JLCMXH0SG,2025-12-24 16:10:46.887604,device_2992a97a-5813-43,103.42.239.243,normal,367.78,medium,upi,PhonePe,HDFC,success,NONE,22.0,False,True,89.11,False,0,16,False,False,259
2429,pay_67FDQ6IFYUZPSZ,2025-12-24 16:10:34.140795,device_9232f5cb-0603-45,103.129.255.1,normal,735.05,large,upi,BHIM,Canara,success,NONE,27.0,False,True,81.53,False,0,16,False,False,251
2428,pay_I7SLKDLYWGLGCB,2025-12-24 16:10:19.753011,device_83ed4ecc-84b7-41,103.129.172.189,normal,1354.04,large,upi,PhonePe,HDFC,success,NONE,22.0,False,True,87.8,False,0,16,False,False,256
2427,pay_0X3LBKS633QU0A,2025-12-24 16:10:03.457180,device_2992a97a-5813-43,103.42.239.243,normal,88.52,medium,upi,Paytm,HDFC,success,NONE,22.0,False,True,89.06,False,0,16,False,False,258
2426,pay_U6EYR5LWTYQQ1U,2025-12-24 16:09:56.842560,device_9232f5cb-0603-45,103.129.255.1,normal,1516.07,large,upi,WhatsApp Pay,Kotak,success,NONE,27.0,False,True,81.45,False,0,16,False,False,250
2425,pay_15OL2PBJE8OXYM,2025-12-24 16:09:34.332110,device_83ed4ecc-84b7-41,103.129.172.189,normal,4072.96,very_large,upi,Amazon Pay,Canara,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,88.14,False,0,16,False,False,255
2424,pay_827YGXYRBGD2NO,2025-12-24 16:09:20.436640,device_9232f5cb-0603-45,103.129.255.1,normal,3443.81,very_large,upi,PayZapp,ICICI,success,NONE,27.0,False,True,81.78,False,0,16,False,False,249
2423,pay_L1P48LDF8OE857,2025-12-24 16:09:09.491201,device_2992a97a-5813-43,103.42.239.243,normal,269.57,medium,upi,GPay,Canara,success,NONE,22.0,False,True,89.02,False,0,16,False,False,257
2422,pay_S90Q8332PJQI31,2025-12-24 16:08:57.251315,device_83ed4ecc-84b7-41,103.129.172.189,normal,2058.93,very_large,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,88.1,False,0,16,False,False,254
2421,pay_PSJZ6CNJ5FA65R,2025-12-24 16:08:42.655765,device_9232f5cb-0603-45,103.129.255.1,normal,1612.04,large,upi,PayZapp,SBI,success,NONE,27.0,False,True,81.71,False,0,16,False,False,248
2420,pay_DUT34Y0353UU86,2025-12-24 16:08:10.014712,device_2992a97a-5813-43,103.42.239.243,normal,1200.07,large,upi,PayZapp,HDFC,failed,BAD_REQUEST_ERROR,22.0,False,True,88.98,False,0,16,False,False,256
2419,pay_GQ1VDLAVAF61QM,2025-12-24 16:08:08.420018,device_9232f5cb-0603-45,103.129.255.1,normal,6.31,small,upi,Paytm,PNB,success,NONE,27.0,False,True,81.63,False,0,16,False,False,247
2418,pay_1EL1PI5E7UBT0F,2025-12-24 16:07:59.916494,device_83ed4ecc-84b7-41,103.129.172.189,normal,1204.29,large,upi,Paytm,SBI,failed,DEBIT_FAILED,22.0,False,True,88.05,False,0,16,False,False,253
2417,pay_ENLHUCP1QC89S5,2025-12-24 16:07:37.149008,device_9232f5cb-0603-45,103.129.255.1,normal,1890.1,large,upi,PayZapp,PNB,success,NONE,27.0,False,True,81.56,False,0,16,False,False,246
2416,pay_12WA5IEA3D23YZ,2025-12-24 16:07:26.728527,device_2992a97a-5813-43,103.42.239.243,normal,1090.68,large,upi,WhatsApp Pay,Kotak,success,NONE,22.0,False,True,88.93,False,0,16,False,False,255
2415,pay_AAPI859IP1G3NU,2025-12-24 16:07:17.400840,device_83ed4ecc-84b7-41,103.129.172.189,normal,26.74,small,upi,GPay,Canara,success,NONE,22.0,False,True,88.0,False,0,16,False,False,252
2414,pay_VE5URSC6RFURRX,2025-12-24 16:07:00.500968,device_9232f5cb-0603-45,103.129.255.1,normal,542.56,large,upi,WhatsApp Pay,Axis,success,NONE,27.0,False,True,81.89,False,0,16,False,False,245
2413,pay_2PKKVEI1ZU1JO8,2025-12-24 16:06:33.312976,device_2992a97a-5813-43,103.42.239.243,normal,315.39,medium,upi,Paytm,Kotak,failed,INSUFFICIENT_FUNDS,22.0,False,True,88.89,False,0,16,False,False,254
2412,pay_9211UICLBMGKR8,2025-12-24 16:06:25.607475,device_9232f5cb-0603-45,103.129.255.1,normal,1566.62,large,upi,WhatsApp Pay,Canara,success,NONE,27.0,False,True,81.82,False,0,16,False,False,244
2411,pay_LV1WLKUWCS1HXY,2025-12-24 16:06:25.604614,device_83ed4ecc-84b7-41,103.129.172.189,normal,41.96,small,upi,WhatsApp Pay,Canara,failed,INSUFFICIENT_FUNDS,22.0,False,True,87.95,False,0,16,False,False,251
2410,pay_VRAC6BHP5FQUPP,2025-12-24 16:05:47.126876,device_83ed4ecc-84b7-41,103.129.172.189,normal,996.31,large,upi,BHIM,SBI,success,NONE,22.0,False,True,87.9,False,0,16,False,False,250
2409,pay_5C1RIOHL7UXIG1,2025-12-24 16:05:38.147524,device_9232f5cb-0603-45,103.129.255.1,normal,1973.4,large,upi,Paytm,BOB,success,NONE,27.0,False,True,81.74,False,0,16,False,False,243
2408,pay_ZW5Y5Q1PDOJN2H,2025-12-24 16:05:33.248196,device_2992a97a-5813-43,103.42.239.243,normal,534.88,large,upi,WhatsApp Pay,Kotak,success,NONE,22.0,False,True,88.84,False,0,16,False,False,253
2407,pay_MQZT0CSH511SNK,2025-12-24 16:05:02.582267,device_83ed4ecc-84b7-41,103.129.172.189,normal,1171.0,large,upi,Paytm,ICICI,success,NONE,22.0,False,True,88.26,False,0,16,False,False,249
2406,pay_D5BMSHV2VP2CG8,2025-12-24 16:05:00.032766,device_9232f5cb-0603-45,103.129.255.1,normal,21.64,small,upi,GPay,BOB,success,NONE,27.0,False,True,81.67,False,0,16,False,False,242
2405,pay_2GZN8EO6QCODOI,2025-12-24 16:04:53.220590,device_2992a97a-5813-43,103.42.239.243,normal,2424.42,very_large,upi,PayZapp,SBI,success,NONE,22.0,False,True,88.8,False,0,16,False,False,252
2404,pay_OTSL5I35SR3WL3,2025-12-24 16:04:16.832727,device_83ed4ecc-84b7-41,103.129.172.189,normal,438.83,medium,upi,Paytm,ICICI,failed,INSUFFICIENT_FUNDS,22.0,False,True,88.21,False,0,16,False,False,248
2403,pay_8VHSOB8G1EYP0Q,2025-12-24 16:04:13.412358,device_2992a97a-5813-43,103.42.239.243,normal,1431.75,large,upi,BHIM,PNB,success,NONE,22.0,False,True,88.76,False,0,16,False,False,251
2402,pay_WT97SNZBJYMOMB,2025-12-24 16:04:06.267988,device_9232f5cb-0603-45,103.129.255.1,normal,1346.51,large,upi,Amazon Pay,Kotak,success,NONE,27.0,False,True,81.59,False,0,16,False,False,241
2401,pay_8UFGSQG3XQOOGO,2025-12-24 16:03:39.094709,device_2992a97a-5813-43,103.42.239.243,normal,440.41,medium,upi,Paytm,Canara,success,NONE,22.0,False,True,88.71,False,0,16,False,False,250
2400,pay_39WRXOH8LKWT54,2025-12-24 16:03:24.916679,device_83ed4ecc-84b7-41,103.129.172.189,normal,392.7,medium,upi,GPay,BOB,success,NONE,22.0,False,True,88.16,False,0,16,False,False,247
2399,pay_784DNGQWTXE95E,2025-12-24 16:03:22.396311,device_9232f5cb-0603-45,103.129.255.1,normal,252.02,medium,upi,Paytm,BOB,success,NONE,27.0,False,True,81.51,False,0,16,False,False,240
2398,pay_MCH2U0BHYDP88H,2025-12-24 16:03:04.579135,device_2992a97a-5813-43,103.42.239.243,normal,1878.75,large,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.66,False,0,16,False,False,249
2397,pay_OP3Z39N2VWF1PX,2025-12-24 16:02:32.719499,device_2992a97a-5813-43,103.42.239.243,normal,1946.76,large,upi,BHIM,Axis,success,NONE,22.0,False,True,88.62,False,0,16,False,False,248
2396,pay_POSEMXPFAAKNG3,2025-12-24 16:02:31.691704,device_9232f5cb-0603-45,103.129.255.1,normal,1862.55,large,upi,Amazon Pay,Axis,success,NONE,27.0,False,True,81.43,False,0,16,False,False,239
2395,pay_IKMDK47EX9SQRN,2025-12-24 16:02:29.737859,device_83ed4ecc-84b7-41,103.129.172.189,normal,6.42,small,upi,Paytm,Canara,failed,BAD_REQUEST_ERROR,22.0,False,True,88.11,False,0,16,False,False,246
2394,pay_MKYAIB0BAM9F12,2025-12-24 16:01:45.007412,device_2992a97a-5813-43,103.42.239.243,normal,483.74,medium,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.57,False,0,16,False,False,247
2393,pay_R3M8TWLOT11QZ7,2025-12-24 16:01:41.323319,device_9232f5cb-0603-45,103.129.255.1,normal,67.09,medium,upi,GPay,ICICI,success,NONE,27.0,False,True,81.36,False,0,16,False,False,238
2392,pay_G7DY2FF2CZXYO7,2025-12-24 16:01:31.017036,device_83ed4ecc-84b7-41,103.129.172.189,normal,468.99,medium,upi,PayZapp,Axis,failed,DEBIT_FAILED,22.0,False,True,88.07,False,0,16,False,False,245
2391,pay_LZWXFIHPKLLXEM,2025-12-24 16:01:12.326344,device_2992a97a-5813-43,103.42.239.243,normal,520.4,large,upi,PhonePe,Kotak,success,NONE,22.0,False,True,88.52,False,0,16,False,False,246
2390,pay_EQ1VLXAVLK4AOR,2025-12-24 16:00:56.833301,device_9232f5cb-0603-45,103.129.255.1,normal,17.19,small,upi,Paytm,Canara,success,NONE,27.0,False,True,81.7,False,0,16,False,False,237
2389,pay_NJUSQQP9WZJK0U,2025-12-24 16:00:46.436491,device_83ed4ecc-84b7-41,103.129.172.189,normal,266.77,medium,upi,PhonePe,PNB,success,NONE,22.0,False,True,88.02,False,0,16,False,False,244
2388,pay_IOOWTK789NYRV9,2025-12-24 16:00:23.747268,device_2992a97a-5813-43,103.42.239.243,normal,777.91,large,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,88.48,False,0,16,False,False,245
2387,pay_H49TSH65UN1L5T,2025-12-24 16:00:10.575937,device_9232f5cb-0603-45,103.129.255.1,normal,308.36,medium,upi,Paytm,PNB,success,NONE,22.0,False,True,81.62,False,0,16,False,False,236
2386,pay_1UKW6EFOXFHGIT,2025-12-24 16:00:00.784564,device_83ed4ecc-84b7-41,103.129.172.189,normal,523.59,large,upi,GPay,PNB,success,NONE,22.0,False,True,87.97,False,0,16,False,False,243
2385,pay_F3E66IIX85GXTN,2025-12-24 15:59:45.346359,device_2992a97a-5813-43,103.42.239.243,normal,1303.25,large,upi,Paytm,HDFC,success,NONE,22.0,False,True,88.43,False,0,15,False,False,244
2384,pay_P611NGM54Z69T0,2025-12-24 15:59:40.253926,device_9232f5cb-0603-45,103.129.255.1,normal,363.21,medium,upi,Amazon Pay,Axis,failed,DEBIT_FAILED,22.0,False,True,81.55,False,0,15,False,False,235
2383,pay_VBMK4O4Y5Y4CLV,2025-12-24 15:59:09.644272,device_83ed4ecc-84b7-41,103.129.172.189,normal,3539.49,very_large,upi,BHIM,HDFC,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,87.92,False,0,15,False,False,242
2382,pay_K3BK231N022QVA,2025-12-24 15:59:02.601216,device_2992a97a-5813-43,103.42.239.243,normal,1.75,small,upi,GPay,Canara,success,NONE,22.0,False,True,88.38,False,0,15,False,False,243
2381,pay_UYVRGJK83I0G5P,2025-12-24 15:58:43.990763,device_9232f5cb-0603-45,103.129.255.1,normal,1005.75,large,upi,Paytm,HDFC,failed,GATEWAY_ERROR,22.0,False,True,81.47,False,0,15,False,False,234
2380,pay_AOEZGQZDA6X1RN,2025-12-24 15:58:12.519523,device_83ed4ecc-84b7-41,103.129.172.189,normal,285.23,medium,upi,PayZapp,BOB,success,NONE,22.0,False,True,87.87,False,0,15,False,False,241
2379,pay_3WUZLQWDTFRJZ9,2025-12-24 15:58:08.582485,device_2992a97a-5813-43,103.42.239.243,normal,19.76,small,upi,Paytm,Canara,success,NONE,22.0,False,True,88.33,False,0,15,False,False,242
2378,pay_9398J9DE61P9D2,2025-12-24 15:57:54.731270,device_9232f5cb-0603-45,103.129.255.1,normal,1133.05,large,upi,WhatsApp Pay,Axis,success,NONE,22.0,False,True,81.39,False,0,15,False,False,233
2377,pay_UTX9LHQ4148QIB,2025-12-24 15:57:34.684020,device_83ed4ecc-84b7-41,103.129.172.189,normal,116.62,medium,upi,Paytm,HDFC,failed,BAD_REQUEST_ERROR,22.0,False,True,87.82,False,0,15,False,False,240
2376,pay_CPAYXEC7VCZJ9V,2025-12-24 15:57:14.832357,device_9232f5cb-0603-45,103.129.255.1,normal,635.26,large,upi,BHIM,ICICI,success,NONE,22.0,False,True,81.3,False,0,15,False,False,232
2375,pay_FR7187X1OWWHCF,2025-12-24 15:57:14.104216,device_2992a97a-5813-43,103.42.239.243,normal,259.89,medium,upi,WhatsApp Pay,HDFC,success,NONE,22.0,False,True,88.7,False,0,15,False,False,241
2374,pay_S98LQUG1ZO2C05,2025-12-24 15:56:40.454134,device_83ed4ecc-84b7-41,103.129.172.189,normal,493.37,medium,upi,GPay,Kotak,success,NONE,22.0,False,True,87.76,False,0,15,False,False,239
2373,pay_M6QDKNQP5JWVE0,2025-12-24 15:56:29.427559,device_9232f5cb-0603-45,103.129.255.1,normal,1281.7,large,upi,PayZapp,BOB,failed,INSUFFICIENT_FUNDS,22.0,False,True,81.22,False,0,15,False,False,231
2372,pay_LGGFE6N0SUD6I3,2025-12-24 15:56:18.183858,device_2992a97a-5813-43,103.42.239.243,normal,550.69,large,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,88.66,False,0,15,False,False,240
2371,pay_MUY0TEQ3OCK4CX,2025-12-24 15:56:01.228230,device_83ed4ecc-84b7-41,103.129.172.189,normal,1430.89,large,upi,BHIM,ICICI,success,NONE,22.0,False,True,87.71,False,0,15,False,False,238
2370,pay_4W09G3SPM3F42R,2025-12-24 15:55:48.366881,device_9232f5cb-0603-45,103.129.255.1,normal,1849.25,large,upi,Amazon Pay,PNB,failed,DEBIT_FAILED,22.0,False,True,81.14,False,0,15,False,False,230
2369,pay_MMQQ5T3PN49J1N,2025-12-24 15:55:40.003525,device_2992a97a-5813-43,103.42.239.243,normal,574.56,large,upi,Paytm,Axis,success,NONE,22.0,False,True,88.61,False,0,15,False,False,239
2368,pay_P7WOGBDZUU0LGC,2025-12-24 15:55:09.276405,device_83ed4ecc-84b7-41,103.129.172.189,normal,194.74,medium,upi,GPay,PNB,success,NONE,22.0,False,True,87.66,False,0,15,False,False,237
2367,pay_UMLNNAPSOSHZ61,2025-12-24 15:55:06.291106,device_9232f5cb-0603-45,103.129.255.1,normal,43.61,small,upi,GPay,SBI,success,NONE,22.0,False,True,81.06,False,0,15,False,False,229
2366,pay_RGWMOOFBMH1XR0,2025-12-24 15:54:52.810632,device_2992a97a-5813-43,103.42.239.243,normal,109.27,medium,upi,Amazon Pay,Axis,success,NONE,22.0,False,True,88.56,False,0,15,False,False,238
2365,pay_7SGWK0W96F275P,2025-12-24 15:54:37.295943,device_83ed4ecc-84b7-41,103.129.172.189,normal,163.82,medium,upi,BHIM,PNB,success,NONE,22.0,False,True,87.61,False,0,15,False,False,236
2364,pay_CSFQ3UGFNWGEKA,2025-12-24 15:54:31.741373,device_9232f5cb-0603-45,103.129.255.1,normal,131.3,medium,upi,Amazon Pay,Kotak,success,NONE,22.0,False,True,81.42,False,0,15,False,False,228
2363,pay_5P8TPHCD1Q80IJ,2025-12-24 15:54:11.096468,device_2992a97a-5813-43,103.42.239.243,normal,2.26,small,upi,PayZapp,PNB,success,NONE,22.0,False,True,88.51,False,0,15,False,False,237
2362,pay_ZSAYV8S8MJJUJ5,2025-12-24 15:53:53.317633,device_83ed4ecc-84b7-41,103.129.172.189,normal,147.44,medium,upi,PayZapp,Kotak,success,NONE,22.0,False,True,87.55,False,0,15,False,False,235
2361,pay_X5QZQTWMN03BOW,2025-12-24 15:53:47.017654,device_9232f5cb-0603-45,103.129.255.1,normal,177.99,medium,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,81.33,False,0,15,False,False,227
2360,pay_OAJ04LBMKLZ5RD,2025-12-24 15:53:24.893537,device_2992a97a-5813-43,103.42.239.243,normal,25.83,small,upi,Amazon Pay,HDFC,success,NONE,22.0,False,True,88.46,False,0,15,False,False,236
2359,pay_TOQLJJ6L0LKP8L,2025-12-24 15:53:17.770874,device_83ed4ecc-84b7-41,103.129.172.189,normal,1528.52,large,upi,GPay,Axis,success,NONE,22.0,False,True,87.5,False,0,15,False,False,234
2358,pay_MELV87YCKEX1EU,2025-12-24 15:52:58.829218,device_9232f5cb-0603-45,103.129.255.1,normal,199.94,medium,upi,GPay,SBI,success,NONE,22.0,False,True,81.25,False,0,15,False,False,226
2357,pay_N3S9RNB3G89840,2025-12-24 15:52:35.955566,device_2992a97a-5813-43,103.42.239.243,normal,3227.13,very_large,upi,BHIM,Kotak,success,NONE,22.0,False,True,88.41,False,0,15,False,False,235
2356,pay_S8RNZDBJFYW878,2025-12-24 15:52:32.865247,device_83ed4ecc-84b7-41,103.129.172.189,normal,2586.22,very_large,upi,PhonePe,Axis,failed,DEBIT_FAILED,22.0,False,True,87.45,False,0,15,False,False,233
2355,pay_WVDL7EF8N23BXF,2025-12-24 15:52:00.171112,device_83ed4ecc-84b7-41,103.129.172.189,normal,4605.55,very_large,upi,Amazon Pay,Canara,success,NONE,22.0,False,True,87.39,False,0,15,False,False,232
2354,pay_SFSPAGM7C7D342,2025-12-24 15:51:59.333167,device_9232f5cb-0603-45,103.129.255.1,normal,22.92,small,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,81.17,False,0,15,False,False,225
2353,pay_PQVAMAJGBSTWWD,2025-12-24 15:51:36.629800,device_2992a97a-5813-43,103.42.239.243,normal,229.4,medium,upi,Paytm,Axis,success,NONE,22.0,False,True,88.36,False,0,15,False,False,234
